Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H01S1V001,H01S1V002,H01S1V003,H01S1V004,H01S1V005,H01S1V006,H01S1V007,H01S1V008,H01S1V009,H01S1V010,H01S1V011,H01S1V012,H01S1V013,H01S1V014,H01S1V015,H01S1V016,H01S1V017,H01S1V018,H01S1V019,H01S1V020,H01S1V021,H01S1V022,H01S1V023,H01S1V024,H01S1V025,H01S1V026,H01S1V027,H01S1V028,H01S1V029,H01S1V030,H01S1V034,H01S1V035,H01S1V036,H01S1V037,H01S1V038,H01S1V039,H01S1V040,H01S1V041,H01S1V042,H01S1V043,H01S1V044,H01S1V045,H01S1V046,H01S1V047,H01S1V048,H01S1V049,H01S1V050,H01S1V051,H01S1V052,H01S1V053,H01S1V054,H01S1V055,H01S2V001,H01S2V002,H01S2V003,H01S2V004,H01S2V005,H01S2V006,H01S2V007,H01S2V008,H01S2V009,H01S2V010,H01S2V011,H01S2V012,H01S2V013,H01S2V014,H01S2V015,H01S2V016,H01S2V017,H01S2V018,H01S2V019,H01S2V020,H01S2V021,H01S2V022,H01S2V023,H01S2V024,H01S2V025,H01S2V026,H01S2V027,H01S2V028,H01S2V029,H01S2V030,H01S2V031,H01S2V032,H01S2V033,H01S2V034,H01S2V035,H01S2V036,H01S2V037,H01S2V038,H01S2V039,H01S2V040,H01S2V041,H01S2V042,H01S2V043,H01S3V001,H01S3V002,H01S3V003,H01S3V004,H01S3V005,H01S3V006,H01S3V007,H01S3V008,H01S3V009,H01S3V010,H01S3V011,H01S3V012,H01S3V013,H01S3V014,H01S3V015,H01S3V016,H01S3V017,H01S3V018,H01S3V019,H01S3V020,H01S3V021,H01S3V022,H01S3V023,H01S3V024,H01S3V025,H01S3V026,H01S3V027,H01S3V028,H01S3V029,H01S3V030,H01S3V031,H01S3V032,H01S3V033,H01S3V034,H01S3V035,H01S3V036,H01S3V037,H01S3V038,H01S3V039,H01S3V040,H01S3V041,H01S3V042,H01S3V043,H01S3V044,H01S3V045,H01S3V046,H01S3V047,H01S3V048,H01S3V049,H01S3V050,H01S3V051,H01S3V052,H01S3V053,H01S3V054,H01S3V055,H01S3V056,H01S3V057,H01S3V058,H01S3V059,H01S3V060,H01S3V061,H01S3V062,H01S3V063,H01S3V064,H01S3V065,H01S3V066,H01S3V067,H01S3V068,H01S3V069,H01S3V070,H01S3V071,H01S3V072,H01S3V073,H01S4V001,H01S4V002,H01S4V003,H01S4V004,H01S4V005,H01S4V006,H01S4V007,H01S4V008,H01S4V009,H01S4V010,H01S4V011,H01S4V012,H01S4V013,H01S4V014,H01S4V015,H01S4V016,H01S4V017,H01S4V018,H01S4V019,H01S4V020,H01S4V021,H01S4V022,H01S4V023,H01S4V024,H01S4V025,H01S4V026,H01S4V027,H01S4V028,H01S4V029,H01S4V030,H01S4V031,H01S4V032,H01S4V033,H01S4V034,H01S4V035,H01S4V036,H01S4V037,H01S4V038,H01S4V039,H01S4V040,H01S4V041,H01S4V042,H01S4V043,H01S4V044,H01S4V045,H01S4V046,H01S4V047,H01S4V048,H01S4V049,H01S4V050,H01S4V051,H01S4V052,H01S4V053,H01S4V054,H01S4V055,H01S4V056,H01S4V057,H01S5V001,H01S5V002,H01S5V003,H01S5V004,H01S5V005,H01S5V006,H01S5V007,H01S5V008,H01S5V009,H01S5V010,H01S5V011,H01S5V012,H01S5V013,H01S5V014,H01S5V015,H01S5V016,H01S5V017,H01S5V018,H01S5V019,H01S5V020,H01S5V021,H01S5V022,H01S5V023,H01S5V024,H01S5V025,H01S5V026,H01S5V027,H01S5V028,H01S5V029,H01S5V030,H01S5V031,H01S5V032,H01S5V033,H01S5V034,H01S5V035,H01S5V036,H01S5V037,H01S5V038,H01S5V039,H01S5V040,H01S5V041,H01S5V042,H01S5V043,H01S5V044,H01S5V045,H01S5V046,H01S5V047,H01S5V048,H01S5V049,H01S5V050,H01S5V051,H01S5V052,H01S5V053,H01S5V054,H01S5V055,H01S5V056,H01S5V057,H01S5V058
482,NIAGARA,Ontario,1867 - 1882,1,1867.08.07,3434,faf1f3d6-8b6d-46ee-b020-93bc12049793,"MORRISON, Angus",300,0.5455,Conservative (1867-1942),Lawyer,Protestant,0,1,,,,,,,,,Scotland,,,,1,2,9,2,2,2,2,2,9,9,9,2,9,2,1,9,2,1,9,9,9,9,9,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,9,1,2,2,9,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,9,2,2,2,2,2,2,2,1,2,1,1,1,2,9,2,2,2,9,9,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2,2,1,1,2,2,2,9,9,2,9,9,2,2,2,1,2,9,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,9,9,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,9,2,2,9,9,2,2,2,1,2,2,2,9,2,1
327,KENT,New Brunswick,1867 - 1966,1,1867.08.07,3449,fc4dc4ac-6ece-48f3-abc1-472dcacf42aa,"RENAUD, Auguste",876,0.4128,Liberal Party of Canada,Farmer,Fr.Catholic,1,1,,,,,,,,,France,First francophone from the Maritimes to sit in the federal Parliament. (Source: L'Acadie de l'Atlantique),,,1,2,2,1,1,1,2,2,2,9,9,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,9,9,1,2,2,9,9,9,9,9,9,9,9,9,2,1,1,1,2,9,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,9,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,1,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,9,9,9,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,9,2,2,2,9,2,2,2,2,1,2,9,9,9,9,9
75,BROME,Quebec,1867 - 1924,1,1867.08.07-1869.11.16 and 1869.11.29-1871.10.25,1431,688e40cc-37db-4f45-ab53-a272bbd24256,"DUNKIN, Hon. Christopher",accl.,,Conservative (1867-1942),"Editor, lawyer, teacher",Protestant,0,1,,1,,,,,,,England,"Resignation appointed Minister of Agriculture: 1869.11.16 and Resignation appointed Puisne Judge, Superior Court of Quebec: 1871.10.25.",,,1,9,9,9,9,2,2,9,2,2,2,2,1,2,9,2,2,1,9,9,9,9,9,9,2,2,2,2,1,2,2,9,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,9,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,9,1,1,1,2,2,9,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
370,LANARK SOUTH,Ontario,1867 - 1914,1,1867.08.07-1869.11.16 and 1869.11.29-1872.07.02,1800,819ea8ce-2b23-4943-80e2-9865929a4e1c,"MORRIS, Alexander",accl.,,Conservative (1867-1942),"Author, lawyer",Protestant,0,1,,1,,,,,,,,"Resignation appointed Minister of Inland Revenue: 169.11.16 and Resignation Appointed Chief Justice of the Court of Queen's Bench, Manitoba: 1872.07.02",,,1,2,2,2,2,2,2,2,2,2,2,2,9,2,2,1,2,1,9,9,9,9,9,2,2,2,2,2,1,2,9,2,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,9,2,2,9,9,9,9,2,2,1,1,2,2,1,1,9,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,9,9,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,9,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,1,2,1
44,BELLECHASSE,Quebec,1867 - 1996,1,1867.08.07-1870.05.26,2094,963091b9-9d5c-44ae-bfcd-035af9411b24,"CASAULT, Napoleon",983,0.5943,Conservative (1867-1942),"Lawyer, professor",Fr.Catholic,1,1,,,,,,,,,,Resignation.  Appointed Puisne Judge of the Superior Court of Quebec: 1870.05.26,,,1,2,2,2,1,9,9,9,9,9,9,2,2,9,2,1,9,9,9,9,9,9,9,2,2,2,2,2,2,9,1,2,9,2,1,2,1,9,2,1,1,1,2,2,2,2,2,2,9,9,2,9,1,2,9,1,1,2,2,2,1,2,9,9,2,9,9,9,9,9,9,9,9,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,9,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,9,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
446,MISSISQUOI,Quebec,1867 - 1924,1,1867.08.07-1870.06.06,3156,e4dd0809-0d63-48b2-b605-43af46caeb5c,"CHAMBERLIN, Brown",1190,0.7054,Conservative (1867-1942),Lawyer,Protestant,0,1,,,,,,,,,,Resignation.  Appointed Queen's Printer: 1870.06.06,,,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,9,2,2,2,2,2,2,2,2,1,2,1,2,9,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,9,2,9,2,2,1,1,1,1,2,9,1,1,2,2,1,1,1,9,9,2,2,2,1,2,2,2,2,2,2,2,2,1,9,9,2,1,2,2,2,1,1,2,2,9,2,1,2,2,1,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9,1,2,2,2,2,2,2,2,2,9,2,2,9,9,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
581,QUEBEC EAST,Quebec,1867 - 1966,1,1867.08.07-1870.06.14,527,27096a61-2d88-4e5b-9851-5c984ee85e57,"HUOT, Pierre Gabriel",accl.,,Conservative (1867-1942),"Author, editor, journalist, notary",Fr.Catholic,1,1,,,,,,,,,,Resignation.  Appointed Postmaster of Quebec: 1870.06.14,Error AN Quebec says he's a conservative,,1,2,2,9,9,9,2,2,2,9,9,2,2,2,1,9,2,1,9,9,9,9,9,2,2,1,2,9,2,2,2,9,9,9,9,9,2,1,2,9,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,9,2,9,2,2,2,9,2,2,9,2,2,2,2,2,9,9,2,2,1,9,2,2,2,2,2,2,1,2,2,2,2,2,2,9,9,9,2,2,2,1,2,9,2,1,1,2,2,2,2,9,2,2,2,2,2,2,9,2,9,2,2,2,2,2,2,2,1,2,2,9,9,2,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
635,ST. HYACINTHE,Quebec,1867 - 1914,1,1867.08.07-1870.08.04,2582,b97bbb68-459d-4a37-9152-911da972cf4e,"KIERZKOWSKI, Hon. A.E.",1107,0.5437,Liberal Party of Canada,"Author, civil engineer",Fr.Catholic,1,1,,,,,,,,,Poland,Died in office: 1870.08.04,,,1,1,1,1,1,2,1,1,9,9,9,1,1,1,2,1,1,9,9,9,9,9,9,1,1,1,1,1,2,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,1,1,1,2,1,1,1,1,9,9,1,1,1,2,2,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,1,9,9,2,2,2,2,2,1,2,2,2,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
8,ALGOMA,Ontario,1867 - 1903,1,1867.08.07-1871.04.26,1831,8344ef93-893d-4142-bb5c-8be281ba777e,"SIMPSON, Wemyss Mackenzie",250,0.4726,Conservative (1867-1942),Trader,Protestant,0,1,,,,,,,,,England,Resignation.  Becomes Indian Commissioner to negotiate a treaty with the Indians in Manitoba: 1871.04.26,,,1,2,9,2,2,2,2,2,2,9,9,2,2,9,9,9,2,1,9,9,9,9,9,2,2,2,2,2,9,2,1,2,9,2,1,9,2,9,2,1,1,1,2,2,2,2,2,2,2,2,2,9,1,2,1,1,1,2,2,2,1,2,9,9,2,2,2,9,9,1,9,9,1,2,2,9,1,2,2,1,1,1,9,9,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,9,9,9,9,2,2,2,2,9,9,2,2,2,2,1,2,2,9,2,9,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
455,MONTCALM,Quebec,1867 - 1914,1,1867.08.07-1871.07.13 ,1348,626fc1c3-70f8-4427-99b2-50b401a2b061,"DUFRESNE, Joseph",accl.,,Conservative (1867-1942),Notary,Fr.Catholic,1,1,,,,,,,,,,Resignation: 1871.07.13,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,9,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,9,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,9,2,2,2,9,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
146,CITY AND COUNTY OF ST. JOHN,New Brunswick,1867 - 1914,1,1867.08.07-1872.07.01 ,1663,781d9269-ac44-4d81-8a1d-d77c79ddf049,"GRAY, Hon. John H.",accl.,,Conservative (1867-1942),Lawyer,Protestant,0,1,,1,,,,,,,Bermuda,Resignation.  Appointed Puisne Judge of the Supreme Court of British Columbia: 1872.07.01 .,,,1,2,2,9,9,2,2,2,9,2,2,2,2,2,9,9,2,1,2,2,2,2,2,2,2,2,2,2,9,2,9,2,9,2,1,2,2,1,2,1,1,1,9,2,2,2,2,2,2,9,2,2,1,2,1,1,1,2,2,2,1,2,9,1,2,2,9,2,2,1,9,9,9,2,2,1,1,2,9,9,9,9,2,2,2,2,2,1,2,9,9,2,9,9,9,2,1,2,2,2,1,2,9,2,1,1,2,2,2,2,9,2,2,1,9,9,2,2,2,9,9,1,2,2,2,9,9,9,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,1,1,2,9,9,9,9,9,1,9,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,9,1,1,9,1,9,2,2,2,2,9,1,2,2,2,2,1,2,2,2,2,2,2,2,9,9,2,9,9,9,1,2,2,2,2,2,2,1,1,1,1,2,2,2,9,1,1,9,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,9,2,2,9,1,9,1
258,GUYSBOROUGH,Nova Scotia,1867 - 1914,1,1867.09.20-1868.09.01,1407,67102274-0613-41d7-92fd-2b06f173a385,"CAMPBELL, Stewart",accl.,,Anti-Confederate,Lawyer,Protestant,0,1,1,,,1,,,,,Jamaica,,,,1,2,2,9,9,9,9,9,9,9,9,2,1,2,9,9,2,1,2,2,2,2,2,2,9,9,2,2,9,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
12,ANNAPOLIS,Nova Scotia,1867 - 1914,1,1867.09.20-1869.01.29,699,333ee861-b0f6-4f0a-9457-8b4be74a5bfd,"RAY, William H.",1171,0.5354,Anti-Confederate,"Farmer, merchant",Protestant,0,1,1,,,1,,,,,,,,,1,1,1,1,1,1,2,1,1,9,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,9,1,1,9,1,9,9,2,1,1,9,1,1,9,9,1,1,2,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
107,CAPE BRETON,Nova Scotia,1867 - 1903,1,1867.09.20-1869.01.29,874,3f4228cf-dafa-42f3-a22c-7c3e17f97c20,"MCKEAGNEY, Hon. James",accl.,,Anti-Confederate,Lawyer,Catholic,0,1,1,,,1,,,,,Ireland,,,,1,2,1,1,1,9,9,9,9,9,9,2,1,9,1,2,1,2,9,9,9,9,9,2,1,1,9,2,2,2,9,2,9,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
16,ANTIGONISH,Nova Scotia,1867 - 1914,1,1867.09.20-1869.01.29,1130,6536a4c3-e116-42ec-9feb-dfed6fe7b51f,"MCDONALD, Hugh",1238,0.7604,Anti-Confederate,Lawyer,Catholic,0,1,1,,,1,,,,,,,,,1,9,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,2,1,1,1,1,2,1,1,1,9,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
263,HALIFAX,Nova Scotia,1867 - ,1,1867.09.20-1869.01.29,1457,6a5d016d-d686-4914-a30b-64c71dc32011,"JONES, Alfred",2381,0.2628,Anti-Confederate,Merchant,Protestant,0,1,1,,,,,,,,,,,,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,1,2,1,1,2,1,9,1,1,1,9,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
